Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
13365,Crew Leader/ Flagger,Birddog Traffic Control,,,,01-02-2010,31-08-2010,"I came to Birddog Traffic Control with no experience at all, and unfamiliar with this type of work. I was hired on as a flagger, but when I arrived there for my orientation, I had notice several gentleman that I had worked with in the past. They immediately informed the owner about me and my work ethic, stating that it was superior. I flagged for about two weeks and was offered a Crew Leader Position, which I did accept and done quite well. The duties of a flagger is to safely navigate any and all approaching traffic through a work zone or any other road activity that may be occupying the road. A flagger may use a stop and go paddle, a light wand, hand signals,flags, and any other traffic control approved devices to alert, direct and control the oncoming traffic. My duties as a Crew Leader was to make sure all my guys were fully equipped, alert, and briefed on the task at hand. I always have a tailgate meeting with all of my flaggers to inform them of what to be expected of them and what the job is and what it will take, as well as placing them in proper locations. The overall objective is TRAFFIC CONTROL !!!",NA,NA,2015-01-26 14:37:48 UTC,2015-01-26 14:37:48 UTC
13365,Delivery Driver (Part-time),Flowers Auto Parts/Napa,,,,01-11-2006,30-11-2008,"This job required me to pull orders to the customer's request, stage delivery area, deliver order to the customers in a timely manner, pick up battery cores, returns, refunds, display set ups, stock shelves, receive new merchandise, load trucks etc, provide excellent customer service. I am a people person, and that is a gift from God.",NA,NA,2015-01-26 14:37:48 UTC,2015-01-26 14:37:48 UTC
13365,Forklift Operator/CNC Machine Operator,Advance Tubing Technology (Tube Tec),,,,01-03-2005,31-10-2008,"I started out as a CNC Machine Operator bending tube, and was later promoted to the material handling department. A certified forklift operator is where I performed essential duties, such as loading and unloading multiple trucks, tagging and putting away new arrived materials, setting up work ares, inserting or taking out small and large machine fixtures for production, maintaing shop floor production by transporting various materials to and from different work locations.",NA,NA,2015-01-26 14:37:48 UTC,2015-01-26 14:37:48 UTC
13365,Cnc Operator (Bander),Lescare Kitchens,,,,01-01-2003,31-01-2004,"This job required me to operate a machine that will place banding on wood items, in this case kitchen cabinets.",NA,NA,2015-01-26 14:37:48 UTC,2015-01-26 14:37:48 UTC
13365,Machine Operator,Trim Systems,,,,01-11-2002,31-12-2003,"This job required me to operate a special machine that help cut out many different patterns for headliners. To help achieve this special objective, I had to insert or sometimes remove small and large cutouts out the preferred dye. Sometime I had to improvise when my machine was not working properly. I was up for the task, and I would get it done.",NA,NA,2015-01-26 14:37:48 UTC,2015-01-26 14:37:48 UTC
13365,Sales Associate,Payless Shoe Source,,,,01-01-1991,31-01-1992,"This job required me to oversee the store for any and  all customers that needed assistance, as well as lost prevention, operate register, stock shelves, receive new merchandise, perform store displays, suggest selling methods, training and provide excellent customer service. A people person from top to bottom.",NA,NA,2015-01-26 14:37:48 UTC,2015-01-26 14:37:48 UTC
13371,Project Manager,Reliable Pool Contractors,Deerfield Beach,Florida,FL,22-09-2014,,"Manages high level project schedule, contract administration, RFIs, change orders, perform take-offs and acts as a liason between engineer and GC's, also coordinatees in field crews",NA,FALSE,2015-01-27 02:09:30 UTC,2015-01-27 02:09:30 UTC
13371,Assistant Project Manager,CML Interiors & Construction,Kingston,Overseas,OS,12-07-2013,12-09-2014,"Coordinates Subs and estimating of materials, Supervises on-site operations and performs Quality assurance measures, monitors project budget.",NA,FALSE,2015-01-27 02:09:30 UTC,2015-01-27 02:09:30 UTC
13387,Controller,Management Systems Inc,NA,NA,NA,,NA,NA,NA,NA,2015-01-26 17:48:36 UTC,2015-01-26 17:48:36 UTC
13387,Vice President Development Services,"Anchor Team, LLC",NA,NA,NA,01-01-2011,NA,NA,NA,NA,2015-01-26 17:48:36 UTC,2015-01-26 17:48:36 UTC
13392,Caricature Artist,Exaggerated Entertainment,Eau Claire,Wisconsin,WI,,,Drawn for thousands of unique clients across the country. Attended multiple conventions for caricature artists as a member of the International Society of Caricature Artists.,NA,NA,2015-01-26 18:17:06 UTC,2015-01-26 18:17:06 UTC
13392,"Photographer, Creative Director",Details Direct,,,,,,Provided photography to be used in marketing efforts for Details storefront and for the e-commerce website detailsdirect.com.,NA,NA,2015-01-26 18:17:06 UTC,2015-01-26 18:17:06 UTC
13392,Independent Filmmaker,DeliciousNesEssities Presents,,,,,31-12-2014,"Production group created in 2010 that has gone on to produce over 95 short films, along with short films selected as top finalists in various film festivals hosted by Canon and the University of Wisconsin - Milwaukee.",NA,NA,2015-01-26 18:17:06 UTC,2015-01-26 18:17:06 UTC
13392,Broadcast Production Intern,Grey Group,new york,,,01-06-2014,31-08-2014,"Internship for the #1 Advertising Agency in the World, GREY Group NY, as chosen by ADWEEK & AdvertisingAge. There, I assisted in the production of official commercials and web ads for Covergirl, Gillette, and TicTac, among others. Also worked on pre-visual concepts for various brands, including Lean Cuisine, Olive Garden and Marriott Hotels.

Winner of GREY Group's annual Intern-Project Business Pitch. My team created a high-concept ad campaign for the Edition Hotel in New York. This campaign covered initial concept, creative vision, video concept advertisement, execution of concept, and a premier event, to win the contest over 7 other groups, and over 40 competing interns.",NA,NA,2015-01-26 18:17:06 UTC,2015-01-26 18:17:06 UTC
13393,Software Engineer,PARC,Palo Alto,California,CA,01-06-2014,NA,I wrote code for a new network stack.,NA,FALSE,2015-01-26 22:08:34 UTC,2015-01-26 22:08:34 UTC
13394,Director,UBS,ZÃ¼rich,NA,NA,,,,NA,NA,2015-01-26 18:37:17 UTC,2015-01-26 18:37:17 UTC
13394,,Teilzeitmann,,NA,NA,01-07-2012,,,NA,NA,2015-01-26 18:37:17 UTC,2015-01-26 18:37:17 UTC
13394,Inhaber/GeschÃ¤ftsfÃ¼hrer,dade-design.com / Betondesign in KÃ¼che und Bad,,NA,NA,01-01-2009,,,NA,NA,2015-01-26 18:37:17 UTC,2015-01-26 18:37:17 UTC
13394,CEO & Founder,Realmatch360,ZÃ¼rich,NA,NA,,31-10-2014,"Wir wissen, wer wo wohnen will
Immobiliennachfrage Schweiz",NA,NA,2015-01-26 18:37:17 UTC,2015-01-26 18:37:17 UTC
13394,Director,Credit Suisse,,NA,NA,01-01-2000,01-01-2007,,NA,NA,2015-01-26 18:37:17 UTC,2015-01-26 18:37:17 UTC
13395,Paraprofessional,Creek Valley Middle School,NA,NA,NA,01-08-2014,,NA,NA,NA,2015-01-26 18:55:53 UTC,2015-01-26 18:55:53 UTC
13395,Student Assistant,Stephen F. Austin State University,NA,NA,NA,01-08-2008,31-12-2012,NA,NA,NA,2015-01-26 18:55:53 UTC,2015-01-26 18:55:53 UTC
134,,Cellairis,,,,01-08-2012,01-12-2012,NA,11,FALSE,2014-08-15 22:04:04 UTC,2014-08-15 22:04:04 UTC
134,Manager,Fast Repair,San Jose,California,CA,01-02-2012,01-06-2012,NA,15,TRUE,2014-08-15 22:04:04 UTC,2014-08-15 22:04:04 UTC
134,Venetrian Blind Installer,Nina Blinds and Shades,San Jose,California,CA,01-07-2004,01-01-2012,NA,22,TRUE,2014-08-15 22:04:04 UTC,2014-08-15 22:04:04 UTC
13415,NA,Henry Ford Hospital,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-14 13:36:40 UTC,2015-02-14 13:36:40 UTC
13415,NA,Henry Ford West Bloomfield Hospital,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-14 13:36:40 UTC,2015-02-14 13:36:40 UTC
13415,NA,"Detroit, Michigan",NA,NA,NA,NA,NA,NA,NA,NA,2015-02-14 13:36:40 UTC,2015-02-14 13:36:40 UTC
13415,NA,Henry Ford Hospital,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-14 13:36:51 UTC,2015-02-14 13:36:51 UTC
13415,NA,Henry Ford West Bloomfield Hospital,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-14 13:36:51 UTC,2015-02-14 13:36:51 UTC
13415,NA,"Detroit, Michigan",NA,NA,NA,NA,NA,NA,NA,NA,2015-02-14 13:36:51 UTC,2015-02-14 13:36:51 UTC
1342,Server & Greeter,BABA,San Jose,California,CA,01-10-2013,01-01-2014,"Welcomed, greeted, and served guests. Volunteered to work there. It was a non-profit organization so I wasn't paid.",NA,TRUE,2014-08-15 22:06:15 UTC,2014-08-15 22:06:15 UTC
1344,Ticket taker/Usher,Jazz at Lincoln Center,New York,New York,NY,01-08-2010,NA,Assist patrons in all aspects of their theatre experience.,13,TRUE,2014-08-15 22:06:16 UTC,2014-08-15 22:06:16 UTC
13460,President/Senior Trainer,"INSPIRING DIMENSIONS, INC",NA,NA,NA,NA,NA,NA,NA,NA,2015-01-28 16:54:54 UTC,2015-01-28 16:54:54 UTC
13463,Truck Driver,Hour Children,Long Island City,New York,NY,01-01-2009,NA,my duty include driving around New York City and the surrounding areas to recieve donations for the organization.,NA,NA,2015-01-27 14:46:58 UTC,2015-01-27 14:46:58 UTC
13474,NA,None,Upland,California,CA,NA,NA,NA,NA,NA,2015-01-27 15:59:16 UTC,2015-01-27 15:59:16 UTC
13478,computer and special effects...,Sign Company,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-27 16:42:57 UTC,2015-01-27 16:42:57 UTC
13479,"Service, Sales, Customer Service.","Artery Lock Service, Inc.",Medford,Massachusetts,MA,31-12-2008,,Performed locksmith and security duties. Resolved customer service issues. Accounts Receivable.,NA,FALSE,2015-01-27 16:44:23 UTC,2015-01-28 21:22:05 UTC
13479,Sales,Intercontinental Air Freight inc.,Boston,Massachusetts,MA,01-01-1979,31-12-1999,"Sold services of International air freight forwarder, both import and export. Obtain new business, recover lost accounts.",NA,FALSE,2015-01-27 16:44:23 UTC,2015-01-28 21:22:05 UTC
13479,"OSHA COMPLIANCE, PURCHASING",Clean Harbors,Natick,Massachusetts,MA,01-01-1988,31-12-1989,OSHA compliance and training. Purchasing. Warehouse organization and compliance.,NA,FALSE,2015-01-27 16:44:23 UTC,2015-01-28 21:22:05 UTC
13488,modeling instructor,bildersee beacon,,,,NA,NA,,NA,,2015-01-27 17:49:38 UTC,2015-01-27 17:49:38 UTC
13488,Owner and Founder,Yoonite,,,,NA,NA,,NA,,2015-01-27 17:49:38 UTC,2015-01-27 17:49:38 UTC
13488,afterschool tutor ,1 on 1 academic tutors,new york,New York,NY,NA,NA,"Worked one on one with each student from his home in English and Math.
Prepared lesson plans.
Prepped lessons.",18,FALSE,2015-01-27 18:26:57 UTC,2015-01-27 18:26:57 UTC
13496,Payroll Coordinator,All States Landscaping,Draper,Utah,UT,,,"Clerical duties including all payroll, quarterly reporting and paying taxes. filing employee records and keeping track of benefits and deductions.   Accounts Payable entry and some accounts receivable including posting cash receipts. Opening mail and answering any issues pertaining to payroll.  Assisting in customer relations. Reconciling accounts and assisting with month end reporting.",NA,NA,2015-01-27 18:32:51 UTC,2015-01-27 18:32:51 UTC
13496,Customer Relations,"Cover Pools, Inc.",,,,01-04-2002,31-01-2011,,NA,NA,2015-01-27 18:32:51 UTC,2015-01-27 18:32:51 UTC
135,Security Guard,NA,NA,NA,NA,16-03-2013,,NA,12,TRUE,2014-08-15 22:04:04 UTC,2014-08-15 22:04:04 UTC
135,Laborer,NA,NA,NA,NA,16-08-2012,16-11-2012,NA,10.5,TRUE,2014-08-15 22:04:04 UTC,2014-08-15 22:04:04 UTC
1352,None,None,None,NA,NA,NA,NA,None,NA,FALSE,2014-08-15 22:06:16 UTC,2014-08-15 22:06:16 UTC
13525,Retired,Blue Cross Blue Shield of Texas,Carrollton,Texas,TX,07-01-2008,16-05-2014,Computer Programmer,NA,FALSE,2015-01-29 14:47:55 UTC,2015-01-29 14:47:55 UTC
13539,NA,Decatur City Schools,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-27 20:40:33 UTC,2015-01-27 20:40:33 UTC
13548,NO,umployed,Norfolk,Virginia,VA,,NA,i dont care,NA,NA,2015-01-27 21:43:23 UTC,2015-01-27 21:43:23 UTC
13548,,Camp Hope Haven,,,,01-01-2013,NA,,NA,NA,2015-01-27 21:43:23 UTC,2015-01-27 21:43:23 UTC
13554,,I m retired and have been for 9 yers,,,,10-04-2004,,,NA,NA,2015-03-29 15:58:28 UTC,2015-03-29 15:58:28 UTC
13554,Salon Manger,Ulta Salon,Houston,Texas,TX,01-06-2000,01-01-2003,WORK FOR ULTA FROM 2000 TO SEPETEMBER2003 BECAUSE THEY THOUGHT THAT I WAS MAKING TO MUCH MONEYFOR MYSELF. WHICH DOSE NOT MAKE SINCE THE MORE MONEY I MADE WOULD BE MORE MONEY FOR THEM WHAT A STRANGE COMPANY.,NA,NA,2015-03-29 15:58:28 UTC,2015-03-29 15:58:28 UTC
13566,Crew Member,Taco Bell,NA,NA,NA,19-04-2007,21-09-2014,NA,NA,NA,2015-01-28 08:11:19 UTC,2015-01-28 08:11:19 UTC
13567,inventory auditor, RGIS Inventory Service,reno,Nevada,NV,12-01-2004,04-12-2009,counted merchandise for  clients  of RGIS  such as savemart  winco and many major department stores,10.25,TRUE,2015-01-28 11:40:22 UTC,2015-01-28 11:40:22 UTC
13567,inventory auditor,RGIS,Vallejo,California,CA,14-02-2000,15-09-2003,"counted merchandise for the clients of RGIS which were major department stores and grocery chains, by a ten key audit mechine",8,FALSE,2015-01-28 11:40:22 UTC,2015-01-28 11:40:22 UTC
13569,NA,æ ªå¼ä¼šç¤¾ãƒªã‚¯ãƒ«ãƒ¼ãƒˆã‚¸ãƒ§ãƒ–ã‚º,NA,NA,NA,01-10-2012,NA,NA,NA,NA,2015-01-28 11:27:42 UTC,2015-01-28 11:27:42 UTC
13569,NA,ãƒªã‚¯ãƒ«ãƒ¼ãƒˆï¼¨ï¼²ãƒžãƒ¼ã‚±ãƒ†ã‚£ãƒ³ã‚°,NA,NA,NA,01-04-2012,NA,NA,NA,NA,2015-01-28 11:27:42 UTC,2015-01-28 11:27:42 UTC
13569,NA,ãƒªã‚¯ãƒ«ãƒ¼ãƒˆ,NA,NA,NA,01-04-1998,NA,NA,NA,NA,2015-01-28 11:27:42 UTC,2015-01-28 11:27:42 UTC
13571,Park Ranger III,Sarasota County Parks and Recreation,Sarasota,Florida,FL,18-10-2014,NA,NA,NA,NA,2015-01-28 11:55:27 UTC,2015-01-28 11:55:27 UTC
13571,Director,Panama Pete Adventures,Panama City,,,01-02-1998,NA,NA,NA,NA,2015-01-28 11:55:27 UTC,2015-01-28 11:55:27 UTC
13572,Head Teacher,San Jose Unified School District,,,,,,,NA,NA,2015-01-28 12:02:50 UTC,2015-01-28 12:02:50 UTC
13572,Special Education Teacher,Will0w Glen High School,San Jose,California,CA,10-09-1992,,recently retired after 28 years of teaching,NA,NA,2015-01-28 12:02:50 UTC,2015-01-28 12:02:50 UTC
13572,dept chair for special ed department,Department Chair,San Jose,California,CA,31-08-1992,,work with people in my department and keep things going smoothly,NA,NA,2015-01-28 12:02:50 UTC,2015-01-28 12:02:50 UTC
13572,Special Ed Teacher,San Jose Unified School District,San Jose,California,CA,01-09-1987,,teach learning disabled,NA,NA,2015-01-28 12:02:50 UTC,2015-01-28 12:02:50 UTC
13572,,Gambino crime family,,,,10-05-1951,30-10-2014,,NA,NA,2015-01-28 12:02:50 UTC,2015-01-28 12:02:50 UTC
13573,Sales specialist,Jcp,Bedford,Indiana,IN,15-09-2006,26-01-2015,"Sales ,customer service and jewelry presentation and sales",NA,FALSE,2015-01-28 13:56:04 UTC,2015-01-28 13:56:04 UTC
13573,School Psychologist,Bedford - North Lawrence High School,Bedford,Indiana,IN,01-08-1992,28-05-2011,"Travel to schools, work with all ages.  Y",NA,FALSE,2015-01-28 12:58:45 UTC,2015-01-28 13:56:04 UTC
1359,None,None,None,NA,NA,NA,NA,None,NA,FALSE,2014-08-15 22:06:17 UTC,2014-08-15 22:06:17 UTC
13604,Deployment Technician,TEKsystems,Hanover,Maryland,MD,01-10-2014,,NA,NA,NA,2015-01-28 15:30:17 UTC,2015-01-28 15:30:17 UTC
13604,Front End Manager,The Fresh Grocer,,,,01-06-2005,31-08-2013,NA,NA,NA,2015-01-28 15:30:17 UTC,2015-01-28 15:30:17 UTC
13607,Midway City Hall,Salashia Jackson ,Midway,Florida,FL,22-06-2013,26-07-2013,"Costumer sevice (answering the phone, faxing/copying paper, ect.)",NA,FALSE,2015-01-28 15:49:22 UTC,2015-01-28 15:49:22 UTC
13607,Aj's Chicken & Things ,Salashia Jackson,Quincy ,Florida,FL,18-05-2013,24-06-2013,"Cashier, serving customers, bagging food and cleaning ",NA,FALSE,2015-01-28 15:49:22 UTC,2015-01-28 15:49:22 UTC
1362,none ,none,Aurora,Colorado,CO,NA,NA,None,NA,FALSE,2014-08-15 22:06:17 UTC,2014-08-15 22:06:17 UTC
13643,NA,i work in my mommy & daddy wallet,Cincinnati,Ohio,OH,NA,NA,NA,NA,NA,2015-01-28 20:03:33 UTC,2015-01-28 20:03:33 UTC
13643,NA,The Dopest Swagger Ever,,,,NA,NA,NA,NA,NA,2015-01-28 20:03:33 UTC,2015-01-28 20:03:33 UTC
13643,NA,Hollister Co.,,,,NA,NA,NA,NA,NA,2015-01-28 20:03:33 UTC,2015-01-28 20:03:33 UTC
13657,Senior Content Manager/Production Manager,"John Wiley & Sons, Inc",Hoboken,New Jersey,NJ,01-03-1989,31-05-2014,"Publishing professional with experience in all aspects of traditional print as well as online media.

Responsible for managing a staff of three production editors and media specialist to produce 12-15 complex, highly illustrative, four-color print titles for the Culinary, Geology, Geography, Psychology, and World Languages lines and accompanying online courses. Additional deliverables for each title might include an adaptive learning component, book companion web site as well as a variety of print and digital supplements, including animations and videos.
Day-to-day responsibilities include: establishing and managing schedules and budgets; page review and quality control â€“ with an emphasis on adherence to series design and editorial style; color correction; preproduction planning and product set up; correction management; staff training and development; online course production, management, and q/a; ensuring compliance with permission guidelines for graphic assets such as photos and art; and developing best practices for new digital products. 
Previously responsible for the Wiley imprints of Visualizing, MOAC, and Pathways and all author-composed titles as well as management of off-shore Singapore staff.

Prior to returning to Education publishing in 2007, worked as a senior production editor in Trade where,responsibilities included overseeing the production (from manuscript to publication) of approximately 30-35 titles per year in the Real Estate/General Business and Psychology Groups. Responsible for holding overall production costs to within 5% of established editor targets, maintaining schedules, and managing diverse freelancers such as copyeditors, typesetters, freelance project managers, proofreaders, and indexers. 
Duties related to this included establishing series guidelines and design, evaluating manuscripts for series content, editing content to meet requirements, and maintaining overall brand consistency.",NA,NA,2015-01-28 22:41:24 UTC,2015-01-28 22:41:24 UTC
13657,Reporter,Proudfoot Reports,,,,01-02-1988,31-03-1989,,NA,NA,2015-01-28 22:41:24 UTC,2015-01-28 22:41:24 UTC
13659,Sales Management,Macys,cincinnati,Ohio,OH,01-08-2013,,I managed a team of 30 sales associates to sell and meet the needs of Macys clients.  Responsible for sales goals and store initiatives to generate income.,NA,FALSE,2015-01-28 22:59:08 UTC,2015-01-28 23:09:16 UTC
13659,Recruiting Team Manager,Convergys,Cincinnati,Ohio,OH,01-09-2012,31-01-2013,"Responsible for recruiting work at home agents for North America.  Led a team of 25 recruiters and 3 managers dedicated  to hiring agents for various large clients. Partner and collaborate with business leaders to identify business requirements and skill set for each program. Ensure quality and staffing effectiveness, process improvement and continuing education for the entire team.",NA,FALSE,2015-01-28 22:59:09 UTC,2015-01-28 23:09:16 UTC
13659,"Learning Consultant, Senior Manager",Convergys,Cincinnati,Ohio,OH,01-04-2009,30-09-2012,Responsible for supporting the sales efforts of the organization by demonstrating design and training solutions for new clients.  Outline development models and training plans and supplying pricing for the solution desired. Participate in sales engagement to solution and represent significant expertise in the area of adult-learning and revenue generation.,NA,FALSE,2015-01-28 22:59:09 UTC,2015-01-28 23:09:16 UTC
13659,"Vice President, Client Learning Manager",Fifth Third Bank,cincinnati,Ohio,OH,01-01-2005,31-12-2008,Provided educational management for a diverse business line.  Was responsible for providing business partners with identified performance gaps and the required learning solution to meet business goals and needs. Managed a team of 6 senior trainers and designers. Supported  five independent lines of business.,NA,FALSE,2015-01-28 22:59:09 UTC,2015-01-28 23:09:16 UTC
13659,"Vice President, Customer Operations and Delivery",FSI,covington,Kentucky,KY,01-02-2002,30-11-2005,Responsible for the development of a Customer Service Center in a startup environment. Participated as a member of the senior management team to drive the focus of the new business and created strategic plans for future growth.,NA,FALSE,2015-01-28 22:59:09 UTC,2015-01-28 23:09:16 UTC
13659,"Vice President, Performance and Training Director",Citibank,florence,Kentucky,KY,01-03-1996,31-10-2002,"Managed, identified and delivered the educational needs for a 2000 person call center.  Identified market and consumer needs and matched the learning expectations to meet those needs. Managed a team of 23 performance consultants and coaches.",NA,FALSE,2015-01-28 22:59:09 UTC,2015-01-28 23:09:16 UTC
13659,"Vice President, Management Associate Program Director",Nations Bank,orlando,Florida,FL,01-01-1994,31-03-1996,Recruited and trained all new managers for all of Southern and Northern Florida.  Managed the new recruits for 8 months until they were assigned their new branch for management. Managed a total of 36 candidates.,NA,FALSE,2015-01-28 22:59:09 UTC,2015-01-28 23:09:16 UTC
1366,Poolside server,Wyndham Grand at Bonnet Creek Hotel and Resort,Orlando,Florida,FL,01-07-2012,01-11-2013,"Poolside server, busser, food runner, bar back",NA,TRUE,2014-08-15 22:06:17 UTC,2014-08-15 22:06:17 UTC
13662,Sales Account Director,True Influence,Vienna,Virginia,VA,01-10-2014,,"True Influence is the world's most accurate and fastest-growing online lead generation company, helping B2B decision makers and sales and marketing professionals generate the right leads at the right time in the right volume.  True Influence profiles millions of companies worldwide using our InsightBASE platform to better understand buying behaviors. This generates verified leads for businesses to acquire new customers faster.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
13662,Market Development Manager,Certona Corporation,San Diego,California,CA,01-10-2013,31-10-2014,"Delivering personalized customer experiences for the worldâ€™s most popular brands, San Diego based Certona is the leader for true omnichannel personalization. Trusted by more than 550 top ecommerce sites, Certonaâ€™s real-time personalization platform increases engagement and conversions by leveraging Big Data and serving up individualized content, promotional and product recommendations across all customer touch points. Combined with a flexible business rules engine, marketers can harness the power of real-time behavioral profiling while maintaining control over their recommendation and personalization strategies. Personalize Anytime Anywhere.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
13662,Business Development,Teradata Corporation,Miamisburg,Ohio,OH,01-10-2012,30-09-2013,"Teradata Corporation (NYSE: TDC) is the leading provider of analytic data platforms, applications, and services to results-oriented IT and business leaders who seek smarter, faster, and more informed answers to their most essential questions. The Teradata Database is the market-leading platform for delivering strategic and operational analytics throughout your organization so users access a single source of consistent, centralized, integrated data. Teradata's approach to integrated data supports the highest business value through cross-functional analysis.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
13662,Sales,"OneRoof Energy, Inc.",San Diego,California,CA,01-01-2012,31-08-2012,"OneRoof Energy is committed to creating innovative solar and energy solutions that promote the affordable, mass adoption of clean, renewable energy.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
13662,Regional Sales Manager,BeyondTrust,Phoenix,Arizona,AZ,01-06-2010,31-07-2011,"BeyondTrust is the global leader in securing the perimeter within to mitigate internal threat and the misuse of privileges. BeyondTrust offers consistent policy-driven, role-based access control, monitoring, logging, and reporting to protect internal assets from the inside out.  BeyondTrust pioneered the areas of vulnerability and threat management, across the entire network, and into the cloud.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
13662,Senior Account Executive,"Harte-Hanks, Inc.",San Antonio,Texas,TX,01-09-2003,30-06-2010,"Harte-Hanks is a direct marketing services company offering the widest array of integrated, multichannel, data-driven solutions for top brands around the globe.  We are a direct marketing services company that offers the widest variety of integrated, multichannel, data-driven solutions for top brands around the globe. We help our customers gain insight into their customersâ€™ behaviors from their data and use that insight to create innovative multichannel marketing programs that break through the clutter to deliver impressive, business-changing results.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
13662,Senior Account Executive,Harte-Hanks Market Intelligence,San Antonio,Texas,TX,01-09-2003,30-06-2010,"Harte-Hanks is a leading provider of database products and services to the technology and telecommunications industries in North America, Europe and Latin America.  Technology solution providers use our content to drive a variety of sales and marketing programs including telemarketing, direct mail, email marketing, market segmentation, territory planning, and more. Our clients succeed with our information because it shortens their sales cycles and improves the effectiveness of their marketing campaigns.  Our success is built on a data collection methodology and commitment to quality that is unmatched in the industry.",NA,NA,2015-01-28 23:19:28 UTC,2015-01-28 23:19:28 UTC
137,Shop Girl,Vintage Heart Tattoo,San Jose,California,CA,01-07-2010,01-01-2013,NA,100,TRUE,2014-08-15 22:04:05 UTC,2014-08-15 22:04:05 UTC
137,Independent Child Care Provider,Johanna Vargas,Campbell,California,CA,01-09-2009,01-01-2013,NA,14.5,TRUE,2014-08-15 22:04:05 UTC,2014-08-15 22:04:05 UTC
13702,retierd from city of dayton,"Dayton, Ohio - City Government",NA,NA,NA,,NA,,NA,NA,2015-01-29 14:28:14 UTC,2015-01-29 14:28:14 UTC
13702,Maid,pat an turn,NA,NA,NA,06-02-1996,NA,holla!!  ,NA,NA,2015-01-29 14:28:14 UTC,2015-01-29 14:28:14 UTC
13712,lpn,brian center,raleigh,North Carolina,NC,,NA,"charge nurse
med nurse
sup. cna's
wound care",21,TRUE,2015-02-26 20:26:49 UTC,2015-02-26 20:26:49 UTC
13712,LPN,Albert Einstein hospital,Philadelphia,Pennsylvania,PA,31-12-2067,NA,"charge nurse---
medication nurse",12,TRUE,2015-02-26 20:14:08 UTC,2015-02-26 20:26:49 UTC
13716,Security Guard,CSC - Contemporary Services Corporation,Knoxville,Tennessee,TN,21-10-2014,,"Security, ",NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
13716,Apprentice,Sheet Metal Workers Local 5,,,,01-09-2014,,Learning everything there is to know about Sheet Metal and all different trades.,NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
13716,Temp Worker,Skyco Staffing Services,Knoxville,Tennessee,TN,15-07-2014,,ANYTHING,NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
13716,Door to door sales,National Telecommunications Company,Knoxville,Tennessee,TN,15-05-2014,,"Directv, Comcast, Dish Network, Alot of top tv providers",NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
13716,Sales,Primerica Financial Services,Knoxville,Tennessee,TN,01-02-2013,,"SALES IN LIFE,AUTO,HOME, INSURANCE",NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
13716,Retail Merchandiser,Walmart,,,,01-04-2013,18-07-2013,,NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
13716,Merchandiser,ProVantage Corporate Solutions,,,,01-03-2013,01-07-2013,,NA,NA,2015-01-29 20:20:24 UTC,2015-01-29 20:20:24 UTC
1372,none,none,none,NA,NA,NA,NA,none,NA,FALSE,2014-08-15 22:06:18 UTC,2014-08-15 22:06:18 UTC
1373,Script Writer,Jean Claude Olivier,Hazlet,New Jersey,NJ,01-02-2010,01-11-2013,Wrote Short scripts for t.v. scene and was head  writer for a new television show in development,25,FALSE,2014-08-15 22:06:18 UTC,2014-08-15 22:06:18 UTC
13742,business producer,"Fringe81, Inc.",Tokyo,NA,NA,01-04-2009,NA,i am a producer of 'iogous'. iogous is creative optimization engine for display ads.,NA,NA,2015-01-30 04:51:51 UTC,2015-01-30 04:51:51 UTC
13744,,Crawford Central School District,NA,NA,NA,,NA,NA,NA,NA,2015-01-30 13:27:42 UTC,2015-01-30 13:27:42 UTC
13744,CSR,MY lifes Nonyabusiness,NA,NA,NA,31-03-2014,NA,NA,NA,NA,2015-01-30 13:27:42 UTC,2015-01-30 13:27:42 UTC
13747,Sales Assistant,Misung Printing Mexicana,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-30 20:53:15 UTC,2015-01-30 20:53:15 UTC
